,main_categ,sub_categ,price,unit_price,product_name,extra_info
43,snacks-og-godteri,tyggis-og-pastiller,"kr 14,10","kr 564,00 per kg",Läkerol Classic Cactus,25 g
44,snacks-og-godteri,tyggis-og-pastiller,"kr 39,80","kr 234,12 per kg",Gul Kamfer,170 g
45,snacks-og-godteri,tyggis-og-pastiller,"kr 14,80","kr 569,23 per kg",Mynthon Original Tyggepastill,26 g
46,snacks-og-godteri,tyggis-og-pastiller,"kr 23,40","kr 780,00 per kg",YUP Salty Caramel Salmiak Mix,30 g
47,snacks-og-godteri,tyggis-og-pastiller,"kr 22,80","kr 760,00 per kg",YUP Sour Peach Strawberry Lime Mix,30 g
0,barneprodukter,bleier,"kr 56,80","kr 2,58 per stk",Libero Touch,"Tapebleie, Str.1 2-5kg, 22 stk"
1,barneprodukter,bleier,"kr 63,40","kr 1,98 per stk",Libero Touch,"Tapebleie, Str. 2 3-6kg, 32 stk"
2,barneprodukter,bleier,"kr 65,00","kr 2,32 per stk",Libero Touch,"Tapebleie, Str.3 4-8kg, 28 stk"
3,barneprodukter,bleier,"kr 62,60","kr 2,61 per stk",Libero Touch,"Tapebleie, Str.4 7-11kg, 24 stk"
4,barneprodukter,bleier,"kr 63,40","kr 2,88 per stk",Libero Touch,"Tapebleie, Str.5 10-14kg, 22 stk"
5,barneprodukter,bleier,"kr 65,80","kr 3,29 per stk",Libero Touch,"Tapebleie, Str.6 13-20kg, 20 stk"
6,barneprodukter,bleier,"kr 73,80","kr 4,10 per stk",Libero Touch,"Tapebleie, Str.7 16-26kg, 18 stk"
7,barneprodukter,bleier,"kr 63,40","kr 2,44 per stk",Comfort Str 4,"7-11 kg, 26 stk"
8,barneprodukter,bleier,"kr 63,40","kr 2,64 per stk",Comfort Str 5,"10-14 kg, 24 stk"
9,barneprodukter,bleier,"kr 63,40","kr 2,88 per stk",Comfort Str 6,"13-20 kg, 22 stk"
10,barneprodukter,bleier,"kr 62,20","kr 2,83 per stk",Libero Up&Go,"Str.5 10-14kg, 22 stk"
11,barneprodukter,bleier,"kr 63,20","kr 3,16 per stk",Libero Up&Go,"Str.6 13-20kg, 20 stk"
12,barneprodukter,bleier,"kr 62,20","kr 3,46 per stk",Libero Up&Go,"Str.7 16-26kg, 18 stk"
13,barneprodukter,bleier,"kr 62,60","kr 3,91 per stk",Libero Up&Go,"Str.8 19-30kg, 16 stk"
14,barneprodukter,bleier,"kr 20,00","kr 0,91 per stk",Pampers Premium Protection New baby,"Str.1 2-5kg, 22 stk"
15,barneprodukter,bleier,"kr 26,60","kr 0,86 per stk",Pampers Premium Protection New baby,"Str.2 4-8kg, 31 stk"
16,barneprodukter,bleier,"kr 100,50","kr 2,01 per stk",Bleie premium protection,"Str.3 6-10kg, 50 stk"
17,barneprodukter,bleier,"kr 133,90","kr 2,23 per stk",Bleie Premium Protection,"S4 9-14kg, 60 stk"
18,barneprodukter,bleier,"kr 133,90","kr 2,58 per stk",Bleie premium protection,"S 5 11-16kg, 52 stk"
19,barneprodukter,bleier,"kr 133,90","kr 2,91 per stk",Bleie Premium Protection,"S6 13-18kg, 46 stk"
20,barneprodukter,bleier,"kr 91,70","kr 2,62 per stk",Bleie premium protection Pants,"Str.3 6-11kg, 35 stk"
21,barneprodukter,bleier,"kr 91,70","kr 2,87 per stk",Bleie premium protection Pants,"Str.4 9-15kg, 32 stk"
22,barneprodukter,bleier,"kr 93,50","kr 3,12 per stk",Bleie Premium Protection Pants,"S5 12-17kg, 30 stk"
23,barneprodukter,bleier,"kr 93,50","kr 3,34 per stk",Bleie Premium Protection Pants,"S6 15+kg, 28 stk"
24,barneprodukter,bleier,"kr 31,40","kr 1,12 per stk",Lev Vel Bleier Mini,"Str. 2 3-6kg, 28 stk"
25,barneprodukter,bleier,"kr 43,50","kr 0,78 per stk",Lev Vel Bleier Midi,"Str. 3, 5-9 kg, 56 stk"
26,barneprodukter,bleier,"kr 60,20","kr 1,20 per stk",Lev Vel Bleier Maxi,"Str. 4 7-16 kg, 50 stk"
27,barneprodukter,bleier,"kr 57,90","kr 1,32 per stk",Lev Vel Bleier Junior,"Str.5 12-25kg, 44 stk"
28,barneprodukter,bleier,"kr 62,30","kr 1,56 per stk",Lev Vel Bleier XL,"Str. 6 15-30kg, 40 stk"
29,barneprodukter,bleier,"kr 46,00","kr 1,53 per stk",Buksebleier Junior,"Str.5 10-18kg, 30 stk"
30,barneprodukter,bleier,"kr 47,60","kr 1,70 per stk",Lev Vel Buksebleier XL,"Str.6 16-26kg, 28 stk"
31,barneprodukter,bleier,"kr 88,50","kr 12,64 per stk",Sleep Tight Bedmats,7 stk
32,barneprodukter,bleier,"kr 103,60","kr 10,36 per stk",Libero Sleep Tight,"S9, 22-37 kg, 10 stk"
33,barneprodukter,bleier,"kr 103,60","kr 11,51 per stk",Libero Sleep Tight,"S 10 35-60 kg, 9 stk"
34,barneprodukter,bleier,"kr 34,90","kr 5,82 per stk",Libero Swimpants Medium,"Fra 10-16 kg, 6 stk"
35,barneprodukter,bleier,"kr 32,00","kr 5,33 per stk",Libero Swimpants Small,"Fra 7-12 kg, 6 stk"
36,barneprodukter,bleier,"kr 23,80","kr 3,97 per stk",Stelleunderlag,6 stk
37,barneprodukter,bleier,"kr 21,30","kr 0,47 per stk",Bleieposer,45 stk
0,barneprodukter,grot,"kr 46,20","kr 171,11 per kg",Min Grøt Mild Havre,"Fra 4 mnd, 270 g"
1,barneprodukter,grot,"kr 36,80","kr 153,33 per kg",Min Glutenfri Grøt Eple & Banan,"Fra 4 mnd, 240 g"
2,barneprodukter,grot,"kr 71,80","kr 149,58 per kg",Min Grøt Havre Pære Banan,"Fra 6 mnd, 480 g"
3,barneprodukter,grot,"kr 71,80","kr 149,58 per kg",Min Grøt Mild Havre Bringebær,"Fra 6 mnd, 480 g"
4,barneprodukter,grot,"kr 63,80","kr 132,92 per kg",Min Grøt God Natt Havre,"Fra 6 mnd, 480 g"
5,barneprodukter,grot,"kr 71,80","kr 149,58 per kg",Min Grøt God Natt Fullkorn,"Fra 8 mnd, 480 g"
6,barneprodukter,grot,"kr 71,80","kr 149,58 per kg",Min Grøt Fullkorn Eple Gulrot,"Fra 8 mnd, 480 g"
7,barneprodukter,grot,"kr 78,90","kr 164,38 per kg",Fullkorn Yoghurt Pære Banan,"Fra 8 mnd, 480 g"
8,barneprodukter,grot,"kr 71,80","kr 149,58 per kg",Min Grøt Havre Banan Mango,"Fra 8 mnd, 480 g"
9,barneprodukter,grot,"kr 81,90","kr 170,63 per kg",Fullkorn Eksotiske Frukter,"Fra 1 år, 480 g"
10,barneprodukter,grot,"kr 79,80","kr 106,40 per kg",Min Velling Fullkorn,"Fra 12 mnd, 750 g"
11,barneprodukter,grot,"kr 64,80","kr 135,00 per kg",Junior God Natt Fullkorn med Rug,"Fra 1-3 år, 480 g"
12,barneprodukter,grot,"kr 71,80","kr 149,58 per kg",Junior Fullkorn Jordbær Banan,"Fra 1,5 år, 480 g"
13,barneprodukter,grot,"kr 51,40","kr 190,37 per kg",Mild Havregrøt,"Fra 4 mnd, 270 g"
14,barneprodukter,grot,"kr 69,80","kr 166,19 per kg",Mild Fullkornsgrøt med Banan & Plomme,"Fra 8 mnd 14 posjoner, 420 g"
15,barneprodukter,grot,"kr 79,80","kr 190,00 per kg",Havregrøt,"fra 6 mnd, 14 posjoner, 420 g"
16,barneprodukter,grot,"kr 79,40","kr 189,05 per kg",Fullkornsgrøt nøytral,"8 mnd økologisk, 420 g"
17,barneprodukter,grot,"kr 79,40","kr 189,05 per kg",Flerkornsgrøt med Bær,"Fra 12 mnd, 420 g"
18,barneprodukter,grot,"kr 73,30","kr 152,71 per kg",Havregrøt Naturell,"Fra 6 mnd, 480 g"
19,barneprodukter,grot,"kr 95,90","kr 239,75 per kg",Melkefri Grøt Mais & Banan,"Fra 6 mnd, 400 g"
20,barneprodukter,grot,"kr 65,10","kr 135,63 per kg",Fullkorngrøt Pære & Banan,"Fra 8 mnd, 480 g"
21,barneprodukter,grot,"kr 79,80","kr 150,57 per kg",Fullkornsrøt Eple & Pære,"Fra 12 mnd, 530 g"
22,barneprodukter,grot,"kr 80,90","kr 323,60 per kg","Havregrøt, Bringebær & Yoghurt","Fra 18 mnd, 250 g"
23,barneprodukter,grot,"kr 16,60","kr 166,00 per kg",Organix Grøt,"Havre, Eple, Banan, Bringebær & Blåbær, 100 g"
24,barneprodukter,grot,"kr 17,30","kr 144,17 per kg",Grøt Eple & Fersken,"Fra 6 mnd, 120 g"
25,barneprodukter,grot,"kr 23,30","kr 194,17 per kg",Grøt Jordbær & Banan,"Fra 6 mnd, 120 g"
26,barneprodukter,grot,"kr 20,00","kr 166,67 per kg",Grøt Pære & Aprikos,"Fra 6 mnd, 120 g"
27,barneprodukter,grot,"kr 14,70","kr 163,33 per kg",Lev Vel Grøt Banan & Solbær,"Fra 6 mnd, 90 g"
28,barneprodukter,grot,"kr 14,70","kr 163,33 per kg",Lev Vel Grøt Mango & Kiwi,"Fra 6 mnd, 90 g"
29,barneprodukter,grot,"kr 14,70","kr 163,33 per kg",Lev Vel Grøt Skogsbær & Quinoa,"Fra 6 mnd, 90 g"
30,barneprodukter,grot,"kr 22,30","kr 202,73 per kg",Grøt Grønnsaksmoothie,"Økologisk, 110 g"
31,barneprodukter,grot,"kr 24,20","kr 220,00 per kg",Grøt Eple Blåbæsmoothie,"Økologisk, 110 g"
0,barneprodukter,middagsglass,"kr 17,70","kr 141,60 per kg",Sviskemos,"Fra 4 mnd, 125 g"
1,barneprodukter,middagsglass,"kr 17,90","kr 143,20 per kg",NaturNes Gulrot & Potet,"4 mnd, 125 g"
2,barneprodukter,middagsglass,"kr 19,80","kr 158,40 per kg",Naturnes Parsnip Sweet Potato,"4 mnd, 125 g"
3,barneprodukter,middagsglass,"kr 20,80","kr 109,47 per kg",Spagetti Bolognese Økologisk,"Fra 6 mnd, 190 g"
4,barneprodukter,middagsglass,"kr 19,00","kr 100,00 per kg",NaturNes Lapskaus,"Fra 6 mnd, 190 g"
5,barneprodukter,middagsglass,"kr 20,80","kr 109,47 per kg",NaturNes Søtpotet & Kylling,"Fra 6 mnd, 190 g"
6,barneprodukter,middagsglass,"kr 21,80","kr 114,74 per kg",NaturNes Potetmos & Kjøttkaker,"Fra 8 mnd, 190 g"
7,barneprodukter,middagsglass,"kr 17,80","kr 93,68 per kg",NaturNes Rotfrukter med Laks,"Fra 8 mnd, 190 g"
8,barneprodukter,middagsglass,"kr 18,80","kr 96,41 per kg",Couscous med Kylling,"Fra 8 mnd, 195 g"
9,barneprodukter,middagsglass,"kr 19,20","kr 101,05 per kg",Spagetti Bolognese Økologisk,"Fra 8 mnd, 190 g"
10,barneprodukter,middagsglass,"kr 17,00","kr 87,18 per kg",Fullkorn Lasagne Økologisk,"Fra 8 mnd, 195 g"
11,barneprodukter,middagsglass,"kr 21,00","kr 110,53 per kg",NaturNes Couscous Biff,"Fra 12 mnd, 190 g"
12,barneprodukter,middagsglass,"kr 21,20","kr 111,58 per kg",Spagetti Bolognese Økologisk,"Fra 12 mnd, 190 g"
13,barneprodukter,middagsglass,"kr 17,80","kr 93,68 per kg",NaturNes Lasagne Fullkorn,"Fra 12 mnd, 190 g"
14,barneprodukter,middagsglass,"kr 21,80","kr 114,74 per kg",Naturnes Pasta med Laks,"Fra 12 mnd, 190 g"
15,barneprodukter,middagsglass,"kr 19,00","kr 86,36 per kg",Biff Stroganoff Med Pasta,"fra 1-3 år, 220 g"
16,barneprodukter,middagsglass,"kr 19,80","kr 90,00 per kg",Couscous med Laks,"1-3 år, 220 g"
17,barneprodukter,middagsglass,"kr 19,00","kr 86,36 per kg",Spaghetti Bolognese Fullkorn,"fra 1-3 år, 220 g"
18,barneprodukter,middagsglass,"kr 18,80","kr 156,67 per kg",Lasagne Spiseklar,"Fra 6 mnd, 120 g"
19,barneprodukter,middagsglass,"kr 17,40","kr 145,00 per kg",Spaghetti Bolognese Spiseklar,"Fra 6 mnd, 120 g"
20,barneprodukter,middagsglass,"kr 20,00","kr 166,67 per kg",Couscous med Kylling Spiseklar,"Fra 6 mnd, 120 g"
21,barneprodukter,middagsglass,"kr 21,30","kr 112,11 per kg",Pastagrateng med Skinke,"Fra 8 mnd, 190 g"
22,barneprodukter,middagsglass,"kr 16,60","kr 87,37 per kg",Kjøttkaker I Brun Saus,"Fra 8 mnd, 190 g"
23,barneprodukter,middagsglass,"kr 20,00","kr 105,26 per kg",Fiskegrateng,"Fra 12 mnd, 190 g"
24,barneprodukter,middagsglass,"kr 23,20","kr 122,11 per kg",Rotfrukter med Oksjekjøtt,"Fra 6 mnd, 190 g"
25,barneprodukter,middagsglass,"kr 24,80","kr 130,53 per kg",Pasta med Broccoli,"Fra 6 mnd, 190 g"
26,barneprodukter,middagsglass,"kr 19,90","kr 104,74 per kg",Grønnsaks- & Kyllinggryte,"Økologisk, fra 6 mnd, 190 g"
27,barneprodukter,middagsglass,"kr 23,80","kr 125,26 per kg",Økologiske Favorittnudler,"Fra 6 mnd, 190 g"
28,barneprodukter,middagsglass,"kr 21,40","kr 112,63 per kg",Grønnsaks- & Kalvegryte,"Økologisk, fra 8mnd, 190 g"
29,barneprodukter,middagsglass,"kr 24,80","kr 130,53 per kg",Grønnsaker & Oksekjøtt,"Fra 12 mnd, 190 g"
30,barneprodukter,middagsglass,"kr 24,90","kr 113,18 per kg",Grønnsaksrisotto & Kalkun,"Fra 12 mnd, 220 g"
31,barneprodukter,middagsglass,"kr 24,40","kr 97,60 per kg",Tortiglioni med Kjøtt,"Fra 12 mnd, 250 g"
32,barneprodukter,middagsglass,"kr 27,90","kr 27,90 per stk",Eple Gulrot + Pastinakk,"Økologisk, Fra 4 mnd, 120 g"
0,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 29,90","kr 299,00 per kg",Sweety Potatoes,"fra 6 mnd økologisk, 100 g"
1,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 29,90","kr 299,00 per kg",Fantastic Fruits,"fra 6 mnd økologisk, 100 g"
2,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 29,90","kr 299,00 per kg",Pink Porridge,"fra 6 mnd økologisk, 100 g"
3,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 16,40","kr 234,29 per kg",Banan Banan,"Fra 4 mnd, 70 g"
4,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 26,70","kr 222,50 per kg",Mango Pære + Papaya,"Fra 4 mnd, 120 g"
5,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 23,90","kr 199,17 per kg",Fruktris Fersken + Pære,"Fra 4 mnd, 120 g"
6,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 26,40","kr 220,00 per kg",Jordbær Rabarbra + Eple,"Fra 4 mnd, 120 g"
7,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 24,80","kr 206,67 per kg",Banan + Kokos,"Fra 4 mnd, 120 g"
8,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 25,40","kr 211,67 per kg",Blåbær Eple Banan+Vanilje,"Fra 4 mnd, 120 g"
9,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 24,90","kr 207,50 per kg",Jordbær + Eple,"Fra 4 mnd, 120 g"
10,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 28,40","kr 236,67 per kg",Squash Eple + Avokado,"Fra 4 mnd, 120 g"
11,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 20,30","kr 225,56 per kg",The White One Smoothie,"Fra 6 mnd, 90 g"
12,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 22,00","kr 244,44 per kg",The Purple One Smoothie,"Fra 6 mnd, 90 g"
13,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,80","kr 208,89 per kg",The Red One Smoothie,"Fra 6 mnd, 90 g"
14,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 19,20","kr 213,33 per kg","The Green One, Smoothie","Fra 6 mnd, 90 g"
15,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 19,00","kr 211,11 per kg",The Pink One Smoothie,"Fra 6 mnd, 90 g"
16,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 22,00","kr 220,00 per kg",Frukt Yoghurt + Havre Mango,"Fra 6 mnd, 100 g"
17,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 25,90","kr 259,00 per kg",Frukt Yoghurt + Havre Banan,"Fra 6 mnd, 100 g"
18,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 24,40","kr 244,00 per kg","Frukt Yoghurt + Havre, Blåbær + Pære","Fra 6 mnd, 100 g"
19,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,70","kr 207,78 per kg",Frukt Yoghurt Mango,"Fra 6 mnd, 90 g"
20,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,70","kr 207,78 per kg",Frukt Yoghurt Jordbær,"Fra 6 mnd, 90 g"
21,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,50","kr 150,00 per kg",Lev Vel Smoothie Jordbær & Bjørnebær,"Fra 6 mnd, 90 g"
22,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,20","kr 157,78 per kg",Lev Vel Smoothie Kiwi & Mango,"Fra 6 mnd, 90 g"
23,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 15,90","kr 176,67 per kg",Lev Vel Smoothie Søtpotet & Blåbær,"Fra 6 mnd, 90 g"
24,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,20","kr 157,78 per kg",Lev Vel Smoothie Aprikos & Solbær,"Fra 6 mnd, 90 g"
25,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 15,40","kr 171,11 per kg",Lev Vel Smoothie Skogsbær,"Fra 6 mnd, 90 g"
26,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 15,80","kr 175,56 per kg",Lev Vel Yoghurt med Frukt Bær,"Fra 9 mnd, 90 g"
27,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 15,80","kr 175,56 per kg",Lev Vel Yoghurt med Tropisk Frukt,"Fra 9 mnd, 90 g"
28,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,70","kr 152,22 per kg","Min Frukt Eple, Banan&Jordbær","Smoothie, 90 g"
29,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 12,60","kr 140,00 per kg",Min Frukt Eple&Bringebær Smoothie,90 g
30,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,70","kr 163,33 per kg",Min Frukt Eple & Pære,"Smoothie, 90 g"
31,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,00","kr 155,56 per kg",Min Grønnsak Smoothie,"Gresskar & Gulrot, Økologisk, 90 g"
32,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 15,30","kr 170,00 per kg",Min Frukt Eple & Bjørnebær Smoothie,"Økologisk, 90 g"
33,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,80","kr 164,44 per kg",NaturNes Pære,"Smoothie, 90 g"
34,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 20,30","kr 184,55 per kg",Junior 4 Frukter Smoothie,110 g
35,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 38,00","kr 95,00 per kg",Jogolino jordbær&banan,"Fra 10mnd, 400 g"
36,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 20,80","kr 208,00 per kg","Organix Mango, Pære & Granola","Fra 6 mnd, 100 g"
37,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,80","kr 188,00 per kg","Organix Eple, Jordbær & Quinoa",100 g
38,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,40","kr 184,00 per kg",Organix Yoghurt Apple & Strawberry,"6 Mnd, 100 g"
39,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,80","kr 188,00 per kg",Organix Just Apple Strawberry & Blueberry,"6 mnd, 100 g"
40,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,90","kr 92,67 per l",Dryckis Mild Jordbærdrikk,"fra 1 år, 150 ml"
41,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,90","kr 92,67 per l",Dryckis Mild Epledrikk,"fra 1 år, 150 ml"
42,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,20","kr 146,67 per kg",Junior Yoghurt,"Blåbær, 90 g"
43,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,20","kr 146,67 per kg",Junior Yoghurt,"Jordbær, 90 g"
44,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 34,20","kr 34,20 per kg",Junior Yoghurt,"Fruktmiks 8 x 125g, 1000 g"
45,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,80","kr 153,33 per kg",Skyr Mini Banan,"Pose, 90 g"
46,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,80","kr 153,33 per kg",Skyr Mini Jordbær,"Pose, 90 g"
47,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 13,80","kr 153,33 per kg",Skyr Mini Bringebær,90 g
48,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 18,80","kr 150,40 per kg",Skyr Mango og Pasjonsfrukt,125 g
49,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,80","kr 118,40 per kg",Q Frokostyoghurt Melon & Pasjonsfrukt,125 g
50,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,80","kr 109,63 per kg",Q Barneyoghurt Bringebær,135 g
51,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,80","kr 109,63 per kg",Q Barneyoghurt Banan,135 g
52,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,80","kr 109,63 per kg",Q Vanilje Barneyoghurt,135 g
53,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 27,80","kr 69,50 per kg",Danonino Drikkeyoghurt,"Jordbær 4x100g, 400 g"
54,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 35,60","kr 89,00 per kg",Drikkeyoghurt,"Bringebær 4x100g, 400 g"
55,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 19,70","kr 65,67 per kg",Yoghurt Mix No1,"6x50g, 300 g"
56,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 9,70","kr 388,00 per kg",Junior Fruktstang,"Fra 12 mnd, 25 g"
57,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 10,80","kr 432,00 per kg",Jr Fruktstang Havresolbærblåbær,"Fra 12 mnd, 25 g"
58,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 12,90","kr 645,00 per kg",Havrebar Jordbær + Eple,"Fra 12 mnd, 20 g"
59,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 26,90","kr 672,50 per kg",Skumpinne Mais & Hirse,40 g
60,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 24,30","kr 607,50 per kg",Skumpinner Plomme og Eple,40 g
61,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 26,90","kr 768,57 per kg",Naturnes Nutripuffs,"Tomat, 35 g"
62,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 24,80","kr 1240,00 per kg",Maizepuffs Gulrot + Pastinakk,"Fra 6 mnd, 20 g"
63,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 22,80","kr 1140,00 per kg",Maizepuffs Jordbær + Banan,"Fra 6 mnd, 20 g"
64,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,00","kr 2333,33 per kg",Jordbær & Banan Smoothie Biter,"Fra 12 mnd, 6 g"
65,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 14,10","kr 1175,00 per kg",Fruktsnøre Jordbær,"Fra 12 mnd, 12 g"
66,barneprodukter,smoothie-yoghurt-mellommaltid,"kr 22,80","kr 1140,00 per kg",Organix Gulrotpinner,"Fra 7 mnd, 20 g"
0,barneprodukter,morsmelkerstatning,"kr 147,70","kr 184,63 per kg",NAN Pro 1,"Fra fødselen, 800 g"
1,barneprodukter,morsmelkerstatning,"kr 148,10","kr 185,13 per kg",NAN Pro 2,"Fra 6 mnd, 800 g"
2,barneprodukter,morsmelkerstatning,"kr 148,90","kr 186,13 per kg",NAN Pro 3 Juniormelk,"Fra 12 mnd, 800 g"
3,barneprodukter,morsmelkerstatning,"kr 140,00","kr 175,00 per kg",NAN Pro 4 Juniormelk,"Fra 18 mnd, 800 g"
4,barneprodukter,morsmelkerstatning,"kr 89,80","kr 224,50 per kg",Nan 1 Sensilac,"Fra fødselen, 400 g"
5,barneprodukter,morsmelkerstatning,"kr 17,60","kr 88,00 per l",NAN Pro 1 Fra Fødsel,"Drikkeklar, 200 ml"
6,barneprodukter,morsmelkerstatning,"kr 16,40","kr 82,00 per l",NAN Pro 2 Fra 6mnd,"Drikkeklar, 200 ml"
7,barneprodukter,morsmelkerstatning,"kr 93,40","kr 155,67 per kg",Little Steps 1,"Fra 0 mnd, 600 g"
8,barneprodukter,morsmelkerstatning,"kr 111,90","kr 223,80 per kg",Combiotik Pulver 1,"Fra fødselen, 500 g"
9,barneprodukter,morsmelkerstatning,"kr 111,10","kr 222,20 per kg",Combiotik Pulver 2,"Fra 6 - 12 mnd, 500 g"
10,barneprodukter,morsmelkerstatning,"kr 119,80","kr 239,60 per kg",Combiotik Pulver 3,"Fra 10 mnd, 500 g"
11,barneprodukter,morsmelkerstatning,"kr 22,80","kr 114,00 per l",Combiotik 1,"Fra fødselen, 200 ml"
12,barneprodukter,morsmelkerstatning,"kr 22,80","kr 22,80 per stk",Combiotik 2,"Drikkeklar, 1 stk"
0,barneprodukter,vatservietter-og-sape,"kr 28,70","kr 0,29 per stk",Stellekluter Tørre,100 stk
1,barneprodukter,vatservietter-og-sape,"kr 30,60","kr 0,49 per stk",Neutral Baby Våtservietter,63 stk
2,barneprodukter,vatservietter-og-sape,"kr 20,70","kr 0,83 per stk",Våtservietter,25 stk
3,barneprodukter,vatservietter-og-sape,"kr 38,90","kr 0,61 per stk",Libero Våtserviett,64 stk
4,barneprodukter,vatservietter-og-sape,"kr 46,60","kr 0,47 per stk",Libero Vaskeklut,100 stk
5,barneprodukter,vatservietter-og-sape,"kr 13,90","kr 0,19 per stk",Våtservietter Baby,72 stk
6,barneprodukter,vatservietter-og-sape,"kr 82,60","kr 0,26 per stk",Pampers Sensitive Wipes,"4 pk, 320 stk"
7,barneprodukter,vatservietter-og-sape,"kr 22,50","kr 0,31 per stk",Bomullspinner Baby,72 stk
8,barneprodukter,vatservietter-og-sape,"kr 50,00","kr 1,00 per stk",Ammeinnlegg,50 stk
9,barneprodukter,vatservietter-og-sape,"kr 45,00","kr 180,00 per l",Neutral Kids Dusj,"Uten Parfyme, 250 ml"
10,barneprodukter,vatservietter-og-sape,"kr 38,90","kr 155,60 per l",Baby Bad,250 ml
11,barneprodukter,vatservietter-og-sape,"kr 53,80","kr 358,67 per l",Baby Olje,150 ml
12,barneprodukter,vatservietter-og-sape,"kr 46,00","kr 184,00 per l",Neutral Kids Shampo,"Uten Parfyme, 250 ml"
13,barneprodukter,vatservietter-og-sape,"kr 33,40","kr 222,67 per l",Badesåpe Baby,150 ml
14,barneprodukter,vatservietter-og-sape,"kr 33,00","kr 330,00 per l",Sinksalve,100 ml
15,barneprodukter,vatservietter-og-sape,"kr 53,60","kr 214,40 per l",Babyolje,250 ml
16,barneprodukter,vatservietter-og-sape,"kr 32,00","kr 128,00 per l",Shampo Baby,250 ml
17,barneprodukter,vatservietter-og-sape,"kr 43,00","kr 143,33 per l",Bath & Wash Cottontouch,"2 in 1, 300 ml"
18,barneprodukter,vatservietter-og-sape,"kr 43,50","kr 145,00 per l",Top-to-toe Babywash,300 ml
19,barneprodukter,vatservietter-og-sape,"kr 44,70","kr 149,00 per l",Kids Shampo,"No More Tangles, 300 ml"
